id	English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	phrase
3987	drunkenness	0	0	0	0	0	1	0	0	0	0	Public drunkenness used to be a much bigger deal in this rural town.
3994	dubious	0	0	0	1	0	1	0	0	0	1	I'm dubious about that restaurant's claim to have the world's best burrito.
4000	duel	1	1	0	1	0	0	0	0	0	0	Their long-running duel over who makes the best chili reaches a peak every cook-off.
4002	duet	0	0	0	0	0	0	1	0	0	0	A surprise duet with the visiting violinist made the entire concert worth attending.
4004	duke	0	0	0	0	0	0	1	0	0	0	An eccentric duke once owned this whole estate, including the deer park behind the house.
4005	dull	0	0	0	0	0	1	0	1	0	0	A dull knife is actually more dangerous than a sharp one, my chef friend says.
4006	dumb	0	0	0	0	0	1	0	0	0	0	"What a dumb mistake," I muttered after locking my keys in the car for the third time.
4007	dummy	0	0	0	0	0	1	0	0	0	0	A wooden tailor's dummy stood near the window of the downtown alterations shop.
4009	dumps	1	0	0	0	0	1	0	1	0	0	I have been in the dumps all week and can't quite figure out why.
4010	dun	0	0	0	0	0	1	0	0	0	0	A dun-colored horse is harder to photograph against a similarly colored background.
4012	dung	0	0	1	0	0	0	0	0	0	0	Composted dung from the local stables is what makes our vegetable garden so productive.
4013	dungeon	0	0	0	1	0	1	0	0	0	0	A medieval dungeon under the old castle has been turned into a gift shop.
4015	dupe	1	0	0	0	0	1	0	0	0	0	Don't let that scammer dupe you twice — once was already enough.
4019	duplicity	1	0	0	0	0	1	0	0	0	0	Quiet duplicity from a coworker ended a friendship I had thought would last for years.
4020	durability	0	0	0	0	0	0	1	0	0	1	Durability matters more than style when picking work boots for daily wear.
4021	durable	0	0	0	0	0	0	1	0	0	1	I prefer durable shoes that last three years over fashionable ones that fall apart.
4023	duress	1	0	1	1	0	1	0	1	0	0	Confessions made under duress are inadmissible in most legal systems for good reason.
4026	dust	0	0	0	0	0	1	0	0	0	0	Dust on the bookshelves told me how long it had been since my last real cleaning.
4029	dutiful	0	1	0	0	0	0	1	0	0	1	Her dutiful weekly visits to her aunt continued for nearly fifteen years.
4031	dwarfed	0	0	0	1	0	1	0	1	0	0	The new skyscraper dwarfed every other building on the block within months of opening.
4036	dying	1	0	1	1	0	1	0	1	0	0	A dying art form was somehow revived by a single viral video this winter.
4038	dynamic	0	0	0	0	0	0	0	0	1	0	Group dynamic in the seminar shifted dramatically after one student dropped out.
4043	dysentery	0	0	1	0	0	1	0	1	0	0	Dysentery used to kill more soldiers than actual combat during long military campaigns.
4045	eager	0	1	0	0	1	0	1	0	1	1	I am eager to see how the kids react when they finally meet the new puppy.
4046	eagerness	0	1	0	0	1	0	1	0	0	1	Her eagerness for the trip was almost contagious by the time we boarded the plane.
4047	eagle	0	0	0	0	0	0	0	0	0	1	A bald eagle nests in the tall pine across the lake from our cabin.
4049	earl	0	0	0	0	0	0	1	0	0	0	An earl from the next county invited the whole village to his autumn harvest festival.
4052	earn	0	0	0	0	0	0	1	0	0	0	You will earn back the trust over time, but it will not happen quickly.
4053	earnest	0	0	0	0	0	0	1	0	0	0	An earnest young man came to the door asking about the missing dog from the flyer.
4054	earnestly	0	0	0	0	0	0	1	0	0	0	He spoke earnestly about his plan to open a community garden next spring.
4055	earnestness	0	0	0	0	0	0	1	0	0	0	I appreciated her earnestness even when I disagreed with most of her conclusions.
4062	earthquake	1	0	0	1	0	1	0	1	1	0	An earthquake rattled the dishes in the cabinet but caused no real damage.
4064	ease	0	0	0	0	0	0	1	0	0	0	With surprising ease, she fixed the bug that had stumped the rest of the team for days.
4066	easement	0	0	0	0	0	0	1	0	0	0	An easement on the property allows the gas company to access the back utility line.
4069	easygoing	0	0	0	0	0	0	1	0	0	0	Our easygoing landlord lets us paint the walls any color we want.
4070	eat	0	0	0	0	0	0	1	0	0	0	Let's eat at that little Thai place before the dinner rush starts at seven.
4072	eavesdropping	0	0	0	0	0	1	0	0	0	0	I felt guilty eavesdropping on the couple at the next table, but it was so interesting.
4084	economy	0	0	0	0	0	0	0	0	0	1	Local economy in this region has shifted dramatically since the new highway opened last year.
4085	ecstasy	0	1	0	0	1	0	1	0	0	0	Pure ecstasy on her face when she opened the puppy box made the whole drive worth it.
4086	ecstatic	0	1	0	0	1	0	1	0	1	0	I was ecstatic when I finally found my favorite tea brand back in stock.
4092	edict	0	0	0	1	0	1	0	0	0	0	A new HR edict banned scented candles from every desk in the building.
4093	edification	0	1	0	0	1	0	1	0	0	1	Reading widely is supposed to be for edification, not just for impressing people at parties.
4096	edition	0	1	0	0	0	0	0	0	0	0	A first edition of that novel sells for hundreds of dollars at the right bookshop.
4099	educate	0	0	0	0	0	0	1	0	0	0	Schools alone cannot educate children — families need to be deeply involved too.
4100	educated	0	0	0	0	0	0	1	0	0	0	An educated guess is sometimes all you have when the data is incomplete.
4102	educational	0	0	0	0	0	0	1	0	0	1	I found the documentary surprisingly educational, even though I thought I knew the topic.
4103	eel	0	0	0	1	0	0	0	0	0	0	A live eel in the fishmonger's tank fascinated and slightly horrified my younger niece.
4105	effective	0	0	0	0	0	0	1	0	0	1	Cold compresses are effective for most minor sprains, especially within the first day.
4110	effeminate	0	0	0	0	0	1	0	0	0	0	Old films often used coded effeminate gestures in ways that haven't aged well.
4112	efficacy	0	0	0	0	0	0	1	0	0	0	Studies confirmed the efficacy of the new vaccine across multiple age groups.
4113	efficiency	0	0	0	0	0	0	1	0	0	0	Energy efficiency upgrades cut our heating bill by nearly forty percent last winter.
4114	efficient	0	1	0	0	0	0	1	0	0	1	An efficient morning routine starts the night before with a clean kitchen.
4115	effigy	1	0	0	0	0	0	0	0	0	0	Protesters burned an effigy of the controversial CEO outside the company's annual meeting.
4116	effort	0	0	0	0	0	0	1	0	0	0	With a little extra effort, we could finish the entire project by Friday afternoon.
4120	egotistical	0	0	1	0	0	1	0	0	0	0	He came across as egotistical in the interview, which is why we passed on him.
4121	egregious	1	0	1	0	0	1	0	0	0	0	What an egregious typo on the front cover of the book — somebody is going to lose a job.
4126	ejaculation	0	1	0	0	1	0	1	0	1	1	"Goodness me!" was the only ejaculation she could manage when she saw the surprise.
4127	eject	0	0	0	0	0	1	0	0	0	0	Press the button on the side to eject the disc from the drive.
4128	ejection	0	0	0	0	0	1	0	0	0	0	An automatic ejection from the game followed his second yellow card of the match.
4130	elaboration	0	0	0	0	0	0	1	0	0	0	I'd like a little elaboration on that point before we move on to the next item.
4136	elated	0	0	0	0	1	0	1	0	0	0	I was elated when my passport finally arrived just two days before the trip.
4137	elbow	1	0	0	0	0	0	0	0	0	0	I bumped my elbow on the doorframe hard enough to lose feeling for a minute.
4139	elder	0	0	0	0	0	0	1	0	0	1	An elder of the community spoke at the town meeting about the proposed park.
4140	elders	0	0	0	0	0	0	1	0	0	1	Listening to your elders is sometimes annoying but often surprisingly worth it.
4142	elect	0	0	0	0	0	0	1	0	0	1	Voters will elect a new mayor in the special election held next month.
4145	electorate	0	0	0	0	0	0	0	0	0	1	A frustrated electorate sent a clear message in the most recent local election.
4146	electric	0	0	0	0	1	0	1	0	1	0	Switching to an electric kettle was one of the best upgrades I made.
4147	electricity	0	0	0	0	0	0	1	0	0	0	Electricity went out during the storm and didn't come back for almost six hours.
4148	elegance	0	1	0	0	1	0	1	0	0	1	Quiet elegance is harder to achieve than flashy style, my mother always insisted.
4149	elegant	0	0	0	0	1	0	1	0	0	0	An elegant solution to the problem occurred to me in the shower this morning.
4155	elevation	0	1	0	1	1	0	1	0	0	1	At this elevation, the air is thinner than my lungs are used to.
4159	elf	1	0	1	1	0	0	0	0	0	0	Every Christmas, my dad dresses up as an elf for the kids at the community center.
4161	eligible	0	0	0	0	0	0	1	0	0	0	You are now eligible for the senior discount, much to your possible amusement.
4162	elimination	1	0	1	1	0	1	0	1	0	0	Slow elimination of plastic packaging has been a goal at our café for two years.
4163	elite	0	1	0	0	1	0	1	0	0	1	An elite group of climbers attempted the summit during a brief weather window.
4173	eloquence	0	0	0	0	0	0	1	0	0	0	Her eloquence at the funeral comforted everyone, even people who barely knew the deceased.
4174	eloquent	0	0	0	0	0	0	1	0	0	0	An eloquent speaker can hold an audience even with a fairly boring topic.
4175	elucidate	0	0	0	0	0	0	1	0	0	1	Could you elucidate that point a little — I missed how you got from A to C.
4178	elusive	0	0	0	0	0	1	0	0	1	0	A good night's sleep has been elusive ever since the new neighbors moved in upstairs.
4179	emaciated	0	0	0	1	0	1	0	1	0	0	The rescued dog was emaciated when it arrived but recovered beautifully over six months.
4181	emancipation	0	1	0	0	1	0	1	0	0	0	Full emancipation from the old habits took longer than I expected, but it happened.
4183	embargo	0	0	0	0	0	1	0	0	0	0	A long-running embargo finally lifted, and trade between the two countries slowly resumed.
4185	embarrass	0	0	0	0	0	1	0	1	0	0	Don't embarrass me at the school play tonight by clapping too loudly.
4186	embarrassing	0	0	0	0	0	1	0	0	0	0	What an embarrassing moment when I called my new boss by my old boss's name.
4187	embarrassment	0	0	0	1	0	1	0	1	1	0	Pure embarrassment kept me from going back to that café for almost a month.
4193	embezzlement	0	0	0	0	0	1	0	0	0	0	An embezzlement scandal at the local charity made the front page of the paper.
4197	embolism	0	0	0	1	0	1	0	1	0	0	A pulmonary embolism is one reason doctors get nervous about long flights and dehydration.
4199	embrace	0	1	0	0	1	0	1	0	1	1	A long embrace at the airport gate marked the end of a difficult two-year separation.
4202	embroiled	0	0	0	0	0	1	0	0	0	0	I never wanted to be embroiled in office politics, but here we are anyway.
4208	emergency	0	0	0	1	0	1	0	1	1	0	Our family emergency plan involves meeting at the big oak tree if we get separated.
4209	emeritus	0	0	0	0	0	0	1	0	0	0	Professor emeritus Chen still attends every department lecture, taking careful notes from the back row.
4212	eminence	0	0	0	0	0	0	1	0	0	1	His eminence in the field of marine biology was recognized with a major award last fall.
4213	eminent	0	0	0	0	0	0	1	0	0	0	An eminent botanist gave a free lecture at the library on native wildflowers last week.
4214	eminently	0	0	0	0	0	0	1	0	0	0	She is eminently qualified for the job, but the timing just isn't right for her.
4215	emir	0	0	0	0	0	0	1	0	0	0	An emir from a neighboring state visited the trade fair on its opening day.
4221	empathy	0	0	0	0	0	0	1	0	0	0	Real empathy means listening without immediately trying to fix someone else's problem.
4224	emphasize	0	0	0	0	0	0	0	0	0	1	I want to emphasize one detail before we move on to the next agenda item.
4229	employ	0	0	0	0	0	0	0	0	0	1	Family farms in this valley employ nearly a third of the local working population.
4233	empower	0	0	0	0	0	0	1	0	0	0	A good mentor will empower you to make decisions rather than hand you answers.
4235	emptiness	0	0	0	0	0	0	0	1	0	0	A strange emptiness settled over the house after the kids left for college.
4238	emulate	0	0	0	0	0	0	1	0	0	0	I try to emulate my favorite teachers, even decades after I left their classrooms.
4240	enable	0	0	0	0	0	0	1	0	0	1	Two-factor login can enable you to sleep better, even if it is mildly annoying.
4241	enablement	0	0	0	0	0	0	1	0	0	1	Quiet enablement is just as harmful as active encouragement when it comes to bad habits.
4246	enchant	0	1	0	0	1	0	1	0	1	0	Old folktales used to enchant me before bed every single night as a child.
4247	enchanted	0	0	0	0	1	0	1	0	0	1	I felt enchanted by the village square at sunset on our second day.
4248	enchanting	0	1	0	0	1	0	1	0	0	0	An enchanting little garden hidden behind the bookstore became my favorite reading spot.
4252	enclave	0	0	0	0	0	1	0	0	0	0	An enclave of artists has been quietly transforming the old industrial district.
4256	encore	0	0	0	0	0	0	1	0	0	0	After three encore songs, the band finally waved goodnight to the cheering crowd.
4258	encourage	0	0	0	0	1	0	1	0	0	1	I want to encourage you to apply even if you don't meet every requirement.
4259	encouragement	0	0	0	0	0	0	1	0	0	0	A little encouragement from her grandmother was all she needed to enter the contest.
4261	encroachment	0	0	0	1	0	1	0	0	0	0	Slow encroachment of the forest onto the old pasture has been happening for decades.
4263	encumbrance	1	0	0	1	0	1	0	1	0	0	Heavy boots are an encumbrance on hot summer trails, even with good ankle support.
4264	encyclopedia	0	0	0	0	0	0	1	0	0	1	My grandfather's old encyclopedia set still sits in the basement, rarely opened anymore.
4266	endanger	0	1	0	1	0	1	0	0	0	0	Don't endanger your own safety just to rescue something replaceable from the burning car.
4267	endangered	0	0	0	1	0	1	0	0	0	0	Several endangered birds have started nesting in the new wetland preserve this spring.
4268	endeavor	0	1	0	0	0	0	1	0	0	0	Good luck with your latest endeavor — I know how much it means to you.
4270	endemic	0	0	1	1	0	1	0	1	0	0	Lyme disease is endemic in this part of New England during late summer.
4272	endless	1	0	0	1	1	1	1	1	0	1	An endless line at the DMV finally moved when they opened a third window.
4273	endocarditis	0	0	0	1	0	0	0	1	0	0	Bacterial endocarditis is a rare but serious complication of certain dental procedures.
4275	endow	0	0	0	0	0	0	1	0	0	1	A wealthy alumna agreed to endow a new scholarship for first-generation college students.
4276	endowed	0	0	0	0	0	0	1	0	0	0	The university is well endowed with both money and bright young students.
4277	endowment	0	0	0	0	0	0	1	0	0	1	A modest endowment from the founder still funds the annual writing prize.
4280	endurance	0	0	0	0	0	0	1	0	0	0	Marathon training builds endurance in ways no gym workout can really match.
4281	endure	0	0	0	0	0	0	1	0	0	0	I can endure almost anything except cold soup and warm beer.
4282	enema	0	0	1	0	0	0	0	0	0	0	An enema before the colonoscopy is the worst part, according to almost everyone.
4283	enemy	1	0	1	1	0	1	0	0	0	0	An old enemy of his father showed up unexpectedly at the funeral last Tuesday.
4284	energetic	0	0	0	0	0	0	1	0	0	0	Our energetic puppy needs at least two long walks a day to stay calm.
4286	enforce	1	0	0	1	0	1	1	0	0	0	Schools rarely enforce the dress code as strictly as the handbook suggests.
4287	enforcement	0	0	0	0	0	1	0	0	0	0	Enforcement of the parking rules has gotten much stricter since the new mayor took office.
